hour,wave_height,water_temp,dif_tide_height,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.291666667,0.312609971,0.234789334,0.038297872,0.386286999,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.310263929,0.244070419,0.076595745,0.280029974,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.258064516,0.256997643,0.089361702,0.117647059,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.215249267,0.265892015,0.068085106,0.086324466,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.201759531,0.26340601,0.046808511,0.31022855,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.203519062,0.272797584,0.034042553,0.451704758,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.188269795,0.261030495,0.025531915,0.41843387,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.210557185,0.240148055,0.05106383,0.390783065,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.228152493,0.236170448,0.076595745,0.275983514,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.28914956,0.231529906,0.068085106,0.128437617,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.708333333,0.301466275,0.266112994,0.059574468,0.319745223,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.75,0.279178886,0.291359753,0.038297872,0.402547771,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.270381232,0.289426193,0.025531915,0.34844511,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.26803519,0.282023424,0.038297872,0.185537655,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.241642229,0.277659104,0.068085106,0.064143874,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.194134897,0.283128315,0.072340426,0.183739228,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.182991202,0.287492634,0.072340426,0.330910453,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.158357771,0.27456541,0.034042553,0.410041214,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.173020528,0.26412419,0.029787234,0.374072686,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.152492669,0.249594873,0.038297872,0.320044961,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.156598241,0.231806129,0.05106383,0.198126639,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.167741935,0.224348115,0.085106383,0.136980142,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.185923754,0.244180907,0.089361702,0.323791682,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.213489736,0.239153654,0.042553191,0.404421131,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.188856305,0.241529169,0.034042553,0.433945298,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.150146627,0.251031232,0.034042553,0.373398276,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.141935484,0.262687832,0.089361702,0.239790184,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.148387097,0.27384723,0.072340426,0.063319595,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.121994135,0.281581467,0.059574468,0.128962158,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.107917888,0.290752062,0.059574468,0.256350693,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.113782991,0.278763995,0.038297872,0.406669164,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.095014663,0.257826311,0.029787234,0.375946047,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.117888563,0.242965527,0.05106383,0.340576995,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.120821115,0.240313789,0.085106383,0.146871487,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.125513196,0.256058486,0.09787234,0.125290371,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.133564383,0.295668827,0.085106383,0.28219626,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.146627566,0.292188421,0.080851064,0.384563507,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.173020528,0.290310106,0.05106383,0.36957662,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.232258065,0.278598262,0.09787234,0.212588985,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.202932551,0.275615056,0.072340426,0.064818284,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.166568915,0.271637449,0.059574468,0.092169352,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.149560117,0.279150707,0.063829787,0.278081678,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.157771261,0.276333235,0.05106383,0.351517422,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.147800587,0.260312316,0.034042553,0.337504683,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.137243402,0.260809517,0.034042553,0.263994005,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.143695015,0.252191367,0.085106383,0.179917572,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.162463343,0.236225692,0.080851064,0.133757962,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.176539589,0.25246759,0.110638298,0.290895466,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.182991202,0.243738951,0.089361702,0.367553391,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.170674487,0.250092074,0.072340426,0.398950918,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.158944281,0.250975987,0.046808511,0.337504683,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.144281525,0.26412419,0.05106383,0.19730236,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.135483871,0.279095463,0.072340426,0.049981266,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.103225807,0.304839422,0.093617021,0.104758336,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.096774194,0.293072333,0.119148936,0.235518921,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.130205279,0.300364614,0.085106383,0.383289621,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.117888563,0.302905864,0.093617021,0.351067816,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.108504399,0.286442987,0.059574468,0.379767703,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.107331378,0.249152917,0.068085106,0.176095916,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.106744868,0.280366088,0.059574468,0.161183964,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.104985338,0.29909399,0.068085106,0.305357812,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.096187684,0.292796111,0.072340426,0.321468715,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.096774194,0.292961845,0.063829787,0.235443986,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.09032258,0.288542281,0.080851064,0.204645935,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.079765396,0.29837581,0.089361702,0.082053203,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.071554252,0.297768121,0.093617021,0.089022106,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.068621701,0.299149234,0.059574468,0.175946047,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.065689149,0.294287714,0.068085106,0.272911203,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.068621701,0.28318356,0.042553191,0.350243537,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.062170088,0.264455657,0.063829787,0.254252529,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.065102639,0.271250737,0.085106383,0.177369801,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.099706745,0.26777033,0.080851064,0.126039715,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.100879765,0.269814378,0.10212766,0.210041214,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.08856305,0.253848704,0.068085106,0.298763582,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.096187684,0.277272393,0.046808511,0.322367928,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.136070381,0.283570271,0.068085106,0.307081304,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.156598241,0.279150707,0.174468085,0.236193331,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.13372434,0.284233206,0.204255319,0.113900337,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.104398827,0.296000295,0.157446809,0.057025103,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.583333333,0.092082111,0.304949912,0.076595745,0.108055451,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.080938416,0.298928256,0.089361702,0.243986512,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.092668622,0.300475103,0.089361702,0.255526414,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.085630499,0.298265321,0.080851064,0.230573248,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.08739003,0.292851355,0.106382979,0.245260397,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.083284457,0.298210076,0.05106383,0.162757587,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.118475073,0.288818504,0.09787234,0.26272012,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.131378299,0.283349293,0.089361702,0.335706257,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.194134897,0.284785651,0.10212766,0.343349569,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.290322581,0.280808043,0.076595745,0.288497565,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.316129033,0.282410136,0.093617021,0.170176096,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.316129033,0.281415734,0.085106383,0.030947921,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.300879765,0.277493371,0.046808511,0.091045335,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.272727273,0.287271656,0.063829787,0.113076058,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.258651026,0.291414997,0.038297872,0.213563132,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.278005865,0.278377284,0.034042553,0.224653428,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.320821114,0.27080878,0.05106383,0.142675159,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.337030125,0.271079981,0.076595745,0.121891073,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.070967742,0.331025339,0.085106383,0.236597977,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.085043988,0.315059664,0.09787234,0.22180592,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.060997068,0.313678551,0.059574468,0.347995504,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.070967742,0.343565852,0.038297872,0.4454852,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.071554252,0.373066441,0.034042553,0.367478456,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.055131965,0.377983206,0.072340426,0.244885725,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.057478006,0.378867119,0.106382979,0.088197827,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.028739003,0.414278875,0.09787234,0.149644061,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.02170088,0.400799204,0.09787234,0.271412514,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.024633431,0.365000736,0.059574468,0.505507681,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.02228739,0.332848409,0.025531915,0.491569876,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.02228739,0.319203005,0.05106383,0.427351068,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.02228739,0.319479228,0.10212766,0.238591233,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.032258064,0.320639364,0.127659574,0.22113151,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.046920821,0.322075722,0.106382979,0.458074185,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.056304985,0.33456099,0.05106383,0.579318096,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.070381232,0.338538598,0.025531915,0.53136006,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.073900293,0.33759944,0.046808511,0.384038966,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.069794722,0.362956688,0.110638298,0.358261521,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.073900293,0.367486741,0.076595745,0.147021356,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.055131965,0.363122422,0.046808511,0.117946797,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.049853372,0.365442693,0.046808511,0.315249157,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.040469208,0.378535651,0.029787234,0.43431997,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.034017595,0.345167944,0.034042553,0.4659423,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.032258064,0.331356806,0.055319149,0.40726864,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.583333333,0.070381232,0.332682675,0.076595745,0.208017984,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.090909091,0.367818208,0.085106383,0.236193331,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.09032258,0.397815999,0.05106383,0.445110528,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.174780058,0.397815999,0.025531915,0.400749344,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.208797654,0.379474809,0.034042553,0.281603597,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.197653959,0.373729375,0.089361702,0.126414387,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.127272727,0.386711844,0.068085106,0.135856126,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.102052786,0.396213907,0.10212766,0.294117647,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.075659824,0.386546111,0.063829787,0.496890221,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.04398827,0.375165734,0.029787234,0.470213563,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.036363637,0.355332941,0.017021277,0.475458973,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.033431085,0.338207131,0.080851064,0.382390408,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.039882698,0.339256777,0.089361702,0.204571,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.053372434,0.33759944,0.093617021,0.230947921,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.047507331,0.34500221,0.080851064,0.414012739,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.056891495,0.356161609,0.025531915,0.457699513,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.092668622,0.353730848,0.046808511,0.421431248,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.118475073,0.376602092,0.063829787,0.379617834,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.118475073,0.393396435,0.076595745,0.26002248,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.08914956,0.399970536,0.072340426,0.090221057,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.082111437,0.405384502,0.05106383,0.147321094,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.072140762,0.392402033,0.029787234,0.365979768,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.059237537,0.394004125,0.017021277,0.417684526,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.107331378,0.372845463,0.055319149,0.419482952,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.158357771,0.355277696,0.059574468,0.3795429,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.157184751,0.356769299,0.068085106,0.165155489,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.139002933,0.406047437,0.085106383,0.336980142,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.170674487,0.405163524,0.034042553,0.392356688,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.184750733,0.393783147,0.034042553,0.321843387,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.17829912,0.376767825,0.05106383,0.220906707,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.168328446,0.378204184,0.076595745,0.139228175,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.145454546,0.391628609,0.085106383,0.178119146,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.121407625,0.391904832,0.080851064,0.35384039,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.084457478,0.39345168,0.042553191,0.49434245,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.076246334,0.379916765,0.046808511,0.383964031,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.052199414,0.378590896,0.046808511,0.38089172,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.056891495,0.348316883,0.068085106,0.26863994,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.056304985,0.346991014,0.068085106,0.157287374,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.069208211,0.358647614,0.085106383,0.273660547,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.080938416,0.37074617,0.059574468,0.370775571,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.097947214,0.362017531,0.017021277,0.375346572,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.143108504,0.358039923,0.034042553,0.351067816,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.143695015,0.370580436,0.068085106,0.252229299,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.139589443,0.385606954,0.055319149,0.144848258,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.111170354,0.415358655,0.055319149,0.043904765,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.090909091,0.399197113,0.042553191,0.188684901,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.086803519,0.40560548,0.017021277,0.337354814,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.076246334,0.381408368,0.021276596,0.374147621,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.075073314,0.39345168,0.021276596,0.361708505,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.102052786,0.352294491,0.055319149,0.242038216,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
