hour,current_dir,water_temp,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.083333333,0.579976852,0.60233132,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.603148148,0.606750884,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.555532408,0.6035467,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.554583333,0.599679582,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.573541667,0.60487257,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.46474537,0.602607543,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.345046296,0.593602682,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.197106481,0.59807749,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.140486111,0.601834119,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.110671296,0.601778875,0.405660377,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.5,0.09849537,0.605314526,0.20754717,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.541666667,0.156365741,0.634594137,0.330188679,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.479351852,0.65199617,0.396226415,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.625,0.564722222,0.64520109,0.490566038,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.666666667,0.564143519,0.64520109,0.358490566,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.708333333,0.566828704,0.65625,0.198113208,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.557106481,0.655587066,0.198113208,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.519143519,0.625975987,0.169811321,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.398888889,0.620893488,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.195092593,0.609015911,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.114212963,0.625257808,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.113240741,0.617081615,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.104050926,0.622164113,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.06962963,0.625202563,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.772222222,0.637466853,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.474652778,0.635201827,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.595810185,0.64094726,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.557037037,0.644206688,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.559768519,0.640173837,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.568287037,0.625699764,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.520069444,0.627191367,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.441087963,0.623545227,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.252615741,0.632881556,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.142407407,0.629566883,0.150943396,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.5,0.104305556,0.631942399,0.150943396,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.541666667,0.075810185,0.627301856,0.160377358,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.365601852,0.670392605,0.179245283,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.113703704,0.758452416,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.666666667,0.318726852,0.749558044,0.179245283,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.544282408,0.743425899,0.216981132,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.552847222,0.705141426,0.443396226,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.791666667,0.553958333,0.671442251,0.08490566,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.522060185,0.628130525,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.462453704,0.589348851,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.214837963,0.583713907,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.108935185,0.586144667,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.078310185,0.597138333,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.053995727,0.620404787,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.046875,0.639510902,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.71760101,0.667936734,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.981805556,0.693429582,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.595856481,0.702158221,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.554259259,0.683651297,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.561388889,0.64348851,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.546712963,0.613822187,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.523310185,0.590288009,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.461759259,0.593381703,0.141509434,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.271875,0.591337655,0.132075472,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.5,0.125185185,0.613822187,0.160377358,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.541666667,0.078194444,0.630947997,0.169811321,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.066736111,0.634428403,0.103773585,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.129953704,0.651609458,0.29245283,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.468865741,0.667464643,0.264150943,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.708333333,0.593148148,0.671884208,0.226415094,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.563125,0.656360489,0.273584906,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.571736111,0.649123454,0.188679245,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.545393519,0.630008839,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.53025463,0.601834119,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.431064815,0.6030495,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.214143519,0.59807749,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.101064815,0.596033441,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.06349537,0.608242487,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.045578704,0.598408957,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.029166667,0.586973336,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.946712963,0.600618739,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.79900463,0.607579552,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.652986111,0.606474661,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.603819444,0.611170448,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.566805556,0.614153654,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.554375,0.596972599,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.539143519,0.590177519,0.122641509,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.445069444,0.5974698,0.20754717,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.200694444,0.591227166,0.122641509,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.541666667,0.092152778,0.586862846,0.169811321,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.059930556,0.610838981,0.056603774,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.053078704,0.631831909,0.08490566,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.059814815,0.637466853,0.103773585,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.481296296,0.638240277,0.311320755,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.569652778,0.638185033,0.169811321,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.593611111,0.618186506,0.301886792,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.56287037,0.619954332,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.555972222,0.600287272,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.539189815,0.594597083,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.435208333,0.602607543,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.159027778,0.595978197,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.078935185,0.586476135,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.061967593,0.591503389,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.041342593,0.582553772,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.583356481,0.58702858,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.971967593,0.598187979,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.767013889,0.599624337,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.646805556,0.595094284,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.591412037,0.601171184,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.553287037,0.601668385,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.556087963,0.580067767,0.056603774,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.517222222,0.591669122,0.132075472,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.361412037,0.593381703,0.066037736,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.147708333,0.587249558,0.198113208,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.090324074,0.612330584,0.169811321,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.058171296,0.643267531,0.122641509,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.042847222,0.660724809,0.150943396,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.315580808,0.640455081,0.094339623,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.656759259,0.653763996,0.132075472,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.578587963,0.671994697,0.160377358,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.56837963,0.635920006,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.552407408,0.611004715,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.54625,0.589625074,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.51849537,0.597525044,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.333055556,0.600563495,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.126203704,0.595480996,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.066388889,0.589956541,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.051064815,0.596199175,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.032939815,0.578023719,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.735925926,0.587802004,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.906296296,0.592884502,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.727291667,0.595867708,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.617060185,0.590288009,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.572638889,0.603325722,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.561851852,0.595701974,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.546666667,0.589569829,0.075471698,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.487199074,0.598795669,0.075471698,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.250601852,0.596585887,0.245283019,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.583333333,0.128541667,0.622385091,0.198113208,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.087453704,0.687352681,0.245283019,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.666666667,0.091944444,0.653763996,0.254716981,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.077708333,0.665310106,0.141509434,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.45537037,0.668182823,0.226415094,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.604212963,0.675033147,0.245283019,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.563333333,0.664094726,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.567916667,0.631058486,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.553217593,0.6152033,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.518148148,0.600618739,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.489166667,0.602276076,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.233634259,0.59868518,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.103078704,0.597746023,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.062222222,0.591337655,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.044050926,0.592553035,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.259189815,0.592000589,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.899861111,0.601944608,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.866712963,0.604651591,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.669166667,0.608794932,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.598171296,0.605314526,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.556527778,0.616694903,0.056603774,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.566527778,0.596585887,0.235849057,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.529884259,0.599955805,0.330188679,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.405,0.6030495,0.29245283,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.162638889,0.59807749,0.264150943,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.091018519,0.62929066,0.283018868,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.082037037,0.694810695,0.179245283,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.086994949,0.675349548,0.141509434,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.11037037,0.640394815,0.179245283,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.530509259,0.646195492,0.160377358,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.589027778,0.677574396,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.562152778,0.680447113,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.556736111,0.637522098,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.550277778,0.61216485,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.52125,0.606640395,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.389930556,0.611336182,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.153217593,0.608739688,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.086782407,0.614319388,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.056643519,0.628461992,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.037083333,0.61338023,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.42125,0.605369771,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.964375,0.609236889,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.705555556,0.6096236,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.614837963,0.611336182,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.574398148,0.62371096,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.560694444,0.620783,0.160377358,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.551597222,0.607192841,0.169811321,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.501736111,0.613104007,0.235849057,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.288819444,0.611943871,0.330188679,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
