hour,wave_height,current_dir,wind_dir,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(drifting),p(pred|drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.625,0.075073314,0.544953704,0.742777778,0.042553191,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.666666667,0.072727273,0.547291667,0.714722222,0.05106383,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.708333333,0.063343109,0.530763889,0.688611111,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.071554252,0.464421296,0.816666667,0.063829787,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.791666667,0.079178886,0.380416667,0.843333333,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.101466276,0.204699074,0.9525,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.064516129,0.129545455,0.985555556,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.073900293,0.110138889,0,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.070967742,0.083358586,0.541944444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.079765396,0.434837963,0.269722222,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.099120234,0.892916667,0,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.080938416,0.671597222,0,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.073313783,0.568101852,0.632222222,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.082697947,0.54537037,0.435833333,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.073313783,0.562384259,0.195833333,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.097360704,0.525601852,0.165833333,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.084457478,0.398703704,0.167222222,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.074486803,0.210115741,0.160277778,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.084457478,0.11775463,0.161666667,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.106158358,0.077824074,0.741111111,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.112609971,0.054259259,0.632222222,0.038297872,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.5,0.102052786,0.023865741,0.693055556,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.103225807,0.493842593,0.748333333,0.072340426,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.583333333,0.092668622,0.249513889,0.750833333,0.085106383,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.625,0.092082111,0.500740741,0.850555556,0.119148936,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.666666667,0.094428153,0.524861111,0.791666667,0.089361702,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.708333333,0.072140762,0.545555556,0.191388889,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.061263663,0.524343434,0.847222222,0.029787234,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.791666667,0.064516129,0.492731481,0.066388889,0.063829787,0,1,9,0.069518717,0.221092457,0.020766738,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.015688181
0.833333333,0.082111437,0.379699074,0.085833333,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.093255132,0.16162037,0.940555556,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.095601173,0.097916667,0.042777778,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.108504399,0.065648148,0.010277778,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.098533724,0.052013889,0.039444444,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.103812317,0.044328704,0.059722222,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.096774194,0.510046296,0.025,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.096187684,0.646805556,0.963333333,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.094428153,0.642291667,0.065833333,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.101572914,0.579267677,0.056666667,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.112609971,0.553611111,0.046666667,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.104985338,0.506319444,0.991388889,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.070221274,0.496212121,0.955277778,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.071500933,0.292727273,0.058055556,0.140425532,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.11026393,0.139513889,0.982777778,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.097947214,0.077384259,0.729444444,0.085106383,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.5,0.113196481,0.056921296,0.730277778,0.055319149,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.541666667,0.121994135,0.046203704,0.710555556,0.076595745,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.583333333,0.102639296,0.187638889,0.691944444,0.076595745,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.625,0.093841642,0.574305556,0.731111111,0.09787234,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.666666667,0.093255132,0.567430556,0.730833333,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.080351906,0.546828704,0.594722222,0.09787234,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.75,0.08856305,0.540671296,0.665833333,0.080851064,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.791666667,0.08739003,0.514606481,0.585277778,0.068085106,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.833333333,0.076246334,0.518356481,0.614444444,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.095601173,0.390648148,0.603055556,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.102052786,0.14474537,0.531388889,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.099120234,0.085092593,0.564444444,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.11026393,0.064953704,0.527777778,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.11143695,0.048634259,0.427777778,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.116129032,0.025532407,0.479444444,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.106744868,0.878703704,0.429444444,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.105571848,0.721319444,0.516666667,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.096774194,0.620347222,0.468055556,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.119648094,0.582037037,0.461666667,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.08973607,0.538171296,0.403333333,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.086803519,0.527916667,0.088333333,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.086803519,0.49650463,0.691388889,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.104985338,0.327569444,0.880277778,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.11143695,0.119768519,0.711944444,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.107917888,0.08025463,0.719722222,0.085106383,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.541666667,0.119061584,0.048240741,0.720833333,0.042553191,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.583333333,0.112023461,0.023726852,0.7025,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.126099707,0.073032407,0.739166667,0.09787234,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.666666667,0.125513196,0.480439815,0.744444444,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.119061584,0.550601852,0.795,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.119648094,0.542175926,0.849722222,0.068085106,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.791666667,0.106158358,0.532037037,0.774166667,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.097947214,0.5275,0.854444444,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.093255132,0.484444444,0.959166667,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.116715542,0.332638889,0.941388889,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.127859238,0.13875,0.993055556,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.124926686,0.079976852,0.957222222,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.090055985,0.063131313,0.0025,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.11143695,0.026712963,0.991666667,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.097947214,0.819699074,0.068888889,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.081524926,0.841666667,0.1425,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.073900293,0.672824074,0,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.077419355,0.602569444,0.049444444,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.06627566,0.565810185,0.078333333,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.045907758,0.540151515,0.0825,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.050439883,0.528912037,0.051944444,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.059237537,0.501296296,0.976666667,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.056891495,0.299907408,0.985,0.110638298,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.5,0.073313783,0.114513889,0.787222222,0.161702128,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.085630499,0.093981481,0.780833333,0.072340426,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.583333333,0.081524926,0.085069444,0.776111111,0.046808511,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.625,0.114956012,0.083032407,0.834166667,0.080851064,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.666666667,0.13431085,0.30275463,0.838611111,0.114893617,1,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.708333333,0.121994135,0.567106481,0.864166667,0.114893617,1,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.75,0.131964809,0.542615741,0.896944444,0.127659574,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.791666667,0.076832845,0.548240741,0.986944444,0.119148936,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.045395894,0.511759259,0.6875,0.10212766,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.5,0.039296187,0.433958333,0.709444444,0.136170213,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.057478006,0.228912037,0.7325,0.114893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.082697947,0.129930556,0.697222222,0.10212766,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.625,0.082111437,0.082615741,0.667777778,0.093617021,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.666666667,0.062756598,0.072222222,0.680277778,0.046808511,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.708333333,0.063343109,0.06037037,0.829166667,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.054545455,0.352083333,0.924722222,0.131914894,1,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.791666667,0.034604106,0.577222222,0.968055556,0.14893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.030498533,0.554583333,0.970833333,0.131914894,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.035777126,0.550185185,0.9825,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.036950147,0.536805556,0.0575,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.024046921,0.532037037,0.169722222,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.027565983,0.422893519,0,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.042815249,0.203611111,0.593055556,0.140425532,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.068301787,0.094974747,0.542777778,0.170212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.070861104,0.07229798,0.298611111,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.051666222,0.055972222,0.225555556,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.049853372,0.182453704,0.479166667,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.068035191,0.967685185,0.126388889,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.071554252,0.832384259,0.143611111,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.058651026,0.639884259,0.269444444,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.04457478,0.586064815,0.134166667,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.060410557,0.549351852,0,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.046334311,0.553148148,0,0.046808511,0,1,9,0.069518717,0.221092457,0.020766738,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.015688181
0.5,0.051612903,0.521574074,0.631388889,0.072340426,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.541666667,0.053372434,0.410648148,0.706666667,0.119148936,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.08739003,0.181087963,0.660555556,0.131914894,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.094534791,0.089343434,0.800277778,0.09787234,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.666666667,0.044692082,0.080166667,0.791111111,0.072340426,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.708333333,0.075073314,0.066990741,0.982777778,0.055319149,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.75,0.071554252,0.054259259,0.849166667,0.114893617,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.791666667,0.052785924,0.536944444,0.908888889,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.041642229,0.58099537,0.521111111,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.038709677,0.569652778,0.246944444,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.04398827,0.541782408,0.548333333,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.029325513,0.541921296,0.557777778,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.058064516,0.53099537,0.434444444,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.08797654,0.372337963,0,0.127659574,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.136656892,0.144976852,0.154444444,0.136170213,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.104772061,0.08229798,0.258611111,0.114893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.084457478,0.068703704,0.1925,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.071554252,0.058796296,0.046111111,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.079178886,0.26412037,0.383055556,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.082111437,0.897523148,0.115833333,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.06744868,0.75,0.104166667,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.061583578,0.610972222,0.151666667,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.046920821,0.581365741,0.3375,0.068085106,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.039882698,0.539444444,0.416944444,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.038123167,0.550856481,0.543611111,0.068085106,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.541666667,0.056304985,0.494305556,0.592777778,0.080851064,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.583333333,0.053372434,0.350092593,0.663888889,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.075979738,0.169090909,0.695833333,0.119148936,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.087496668,0.090833333,0.713055556,0.055319149,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.708333333,0.070861104,0.086919192,0.694722222,0.063829787,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.75,0.082111437,0.067083333,0.702777778,0.072340426,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.791666667,0.068035191,0.054236111,0.644722222,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.059824047,0.512430556,0,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.047507331,0.571203704,0.491388889,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.045161291,0.562430556,0.569722222,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.037536657,0.535069444,0.557777778,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.035777126,0.532893519,0.476388889,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.041055718,0.526087963,0.48,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.068035191,0.305416667,0.499722222,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.082378033,0.123636364,0.459166667,0.140425532,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.126099707,0.079814815,0.576944444,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.160117302,0.067060185,0.510277778,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.190615836,0.038518519,0.588055556,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.201642229,0.501722222,0.439444444,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.187096774,0.944236111,0.136388889,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.190029326,0.731828704,0,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.164809384,0.60212963,0.686944444,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.137243402,0.574513889,0.783333333,0.059574468,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.5,0.137829912,0.536712963,0.697222222,0.042553191,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.541666667,0.130205279,0.538865741,0.663888889,0.038297872,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.583333333,0.121994135,0.503587963,0.718055556,0.10212766,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
