hour,water_temp,wave_height,current_speed,wind_speed,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.041666667,0.360194461,0.070967742,0.404121394,0.103773585,0.389387145,0.713565244,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.355774897,0.06686217,0.258523792,0,0.576233184,0.537310098,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.351963023,0.086803519,0.400824279,0.037735849,0.344544096,0.319034853,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.350195198,0.112609971,0.586062195,0.047169811,0.27877429,0.120643432,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.354393783,0.105571848,0.649906332,0.103773585,0.06651719,0.02256479,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.340361668,0.108504399,0.519295616,0.056603774,0.132286996,0.034629133,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.348206394,0.131964809,0.358561259,0.094339623,0.568011958,0.129244861,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.354670006,0.115542522,0.127388535,0,0.264573991,0.280719392,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.359586771,0.086803519,0.092169352,0,0.328101644,0.427613941,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.361907042,0.079178886,0.305732484,0.075471698,0.215994021,0.53976765,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.371519594,0.078592376,0.510678156,0.103773585,0.085949178,0.624441466,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.37317693,0.076246334,0.536455601,0.169811321,0.022421525,0.66298034,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.346051856,0.08914956,0.538478831,0.179245283,0.142750374,0.632260947,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.362183264,0.08914956,0.342225553,0.216981132,0.175635277,0.540214477,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.360636417,0.096774194,0.22248033,0.113207547,0.465620329,0.399240393,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.365608427,0.092668622,0.340876733,0.141509434,0.371449925,0.246201966,0,1,3,0.07505071,0.116576023,0.010593795,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.032121095
0.708333333,0.436155716,0.11143695,0.39138254,0.150943396,0.162182362,0.132260947,0,1,11,0.058823529,0.116576023,0.008179993,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.025175993
0.75,0.452010902,0.117302053,0.398051705,0.245283019,0.13303438,0.08165773,0,1,11,0.058823529,0.116576023,0.008179993,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.025175993
0.791666667,0.429636859,0.095601173,0.261596103,0.160377358,0.279521674,0.129468275,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.431269085,0.091335644,0.077829626,0.150943396,0.291479821,0.249888293,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.462396877,0.069794722,0.182315474,0.113207547,0.512705531,0.409405719,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.446637114,0.052945881,0.407677373,0.103773585,0.281016442,0.572050938,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.405384502,0.047507331,0.55114275,0.132075472,0.165919283,0.689789991,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.383839128,0.047507331,0.52798801,0,0.031390135,0.752792672,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.371002304,0.065102639,0.460730951,0.075471698,0.137518685,0.732353975,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.368978344,0.062756598,0.330086175,0.018867925,0.236173393,0.626117069,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.368536388,0.079178886,0.185237917,0.066037736,0.516442451,0.460008937,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.363011933,0.11143695,0.36298239,0.066037736,0.471599402,0.278820375,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.364503536,0.126686217,0.52611465,0.122641509,0.306427504,0.136617516,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.366105628,0.148387097,0.537204946,0.113207547,0.103886398,0.077971403,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.363674867,0.128445748,0.431847134,0.066037736,0.148729447,0.107015192,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.366105628,0.117888563,0.266766579,0.150943396,0.288490284,0.200513852,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.366934296,0.109090909,0.081903335,0.103773585,0.462630792,0.328194817,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.389529316,0.118475073,0.118396403,0.094339623,0.252615845,0.443588025,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.391613543,0.086217009,0.261105623,0.066037736,0.258594918,0.538762288,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.389971273,0.08914956,0.461820907,0.103773585,0.186098655,0.601876676,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.391076164,0.083870968,0.542075684,0.122641509,0.035874439,0.628127793,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.369365056,0.082697947,0.458898464,0.113207547,0.14573991,0.589142091,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.369144078,0.096187684,0.308505058,0.150943396,0.250373692,0.499329759,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.362901444,0.099706745,0.205095541,0.179245283,0.332585949,0.367962466,0,1,3,0.07505071,0.116576023,0.010593795,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.032121095
0.708333333,0.363730112,0.101466276,0.333233421,0.198113208,0.275784753,0.243967828,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.403616676,0.102639296,0.379767703,0.235849057,0.173393124,0.16834227,0,1,11,0.058823529,0.116576023,0.008179993,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.025175993
0.791666667,0.4277033,0.091495601,0.339902585,0.226415094,0.071001495,0.153038427,0,1,11,0.058823529,0.116576023,0.008179993,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.025175993
0.833333333,0.438365498,0.095014663,0.203222181,0.301886792,0.364723468,0.219727435,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.450353565,0.071554252,0.072011989,0.150943396,0.390134529,0.330764075,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.461733942,0.069794722,0.234170101,0.264150943,0.333333333,0.447609473,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.447480849,0.058651026,0.372049457,0.283018868,0.326606876,0.569258266,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.416267679,0.059237537,0.514874485,0.141509434,0.052316891,0.650022341,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.396821597,0.063929619,0.406968902,0.132075472,0.03064275,0.671373006,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.382292281,0.06627566,0.425927313,0.245283019,0.252615845,0.638404826,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.377762227,0.068035191,0.24481079,0.169811321,0.374439462,0.536193029,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.37621538,0.08914956,0.180666916,0.103773585,0.42077728,0.408847185,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.380303477,0.106744868,0.318096665,0.103773585,0.463378176,0.261282395,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.381684591,0.119648094,0.407343574,0.009433962,0.103139013,0.153596962,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.376712581,0.121994135,0.457399775,0.150943396,0.037369208,0.128351206,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.384999264,0.102639296,0.386661671,0,0.200298954,0.164544236,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.387706246,0.095014663,0.204645935,0.141509434,0.171898356,0.244526363,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.388092958,0.093255132,0.060621956,0.113207547,0.325112108,0.347855228,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.399915292,0.075659824,0.179318097,0.216981132,0.233183857,0.440683646,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.404887301,0.074486803,0.280779318,0.169811321,0.104633782,0.505920465,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.413947408,0.073900293,0.400824279,0.264150943,0.112855007,0.562555853,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.416157189,0.091495601,0.474035219,0.29245283,0.099402093,0.568811439,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.393230702,0.11143695,0.343424503,0.433962264,0.118086697,0.542091153,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.379695787,0.096774194,0.1795429,0.320754717,0.259342302,0.371348949,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.398755156,0.092082111,0.270588235,0.358490566,0.15470852,0.270554066,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.442177372,0.095014663,0.271862121,0.311320755,0.0754858,0.220062556,0,1,11,0.058823529,0.116576023,0.008179993,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.025175993
0.833333333,0.454165439,0.098533724,0.244211315,0.150943396,0.021674141,0.214477212,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.44179066,0.080351906,0.173473211,0.132075472,0.175635277,0.264968722,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.456375221,0.068035191,0.0977145,0.188679245,0.252615845,0.357126899,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.453612994,0.052785924,0.198351442,0.169811321,0.241405082,0.452859696,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.432594954,0.049853372,0.332879185,0.141509434,0.1367713,0.526586238,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.417483058,0.063929619,0.438741101,0.226415094,0.076233184,0.588087286,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.407483795,0.056304985,0.336680405,0.160377358,0.031390135,0.599084003,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.410467001,0.054545455,0.35181716,0.254716981,0.128550075,0.576966041,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.401296405,0.06627566,0.237617085,0.188679245,0.137518685,0.507484361,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.39588244,0.077419355,0.129936306,0.075471698,0.206278027,0.395107239,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.397263553,0.099120234,0.215961034,0.132075472,0.18161435,0.284629133,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.400964938,0.113782991,0.331509929,0.179245283,0.119581465,0.204758713,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.383673394,0.097360704,0.307905583,0.103773585,0.037369208,0.185768543,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.392954479,0.08856305,0.249831397,0.132075472,0.115844544,0.219615728,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.416930613,0.074486803,0.134357437,0.169811321,0.08445441,0.284420866,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.42030053,0.072140762,0.071112776,0.103773585,0.228699552,0.36606345,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.406434148,0.062756598,0.131135257,0.122641509,0.216741405,0.44984361,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.418201237,0.056304985,0.209441738,0.122641509,0.089686099,0.516420912,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.437757808,0.06627566,0.314349944,0.179245283,0.118834081,0.565013405,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.432951532,0.073313783,0.353540652,0.216981132,0.059043348,0.569258266,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.432122864,0.085630499,0.318771075,0.283018868,0.069506726,0.542225201,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.408588686,0.091495601,0.148594979,0.311320755,0.183856502,0.487242304,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.396324396,0.079765396,0.165829899,0.226415094,0.119581465,0.401362824,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.410743223,0.059237537,0.256650431,0.245283019,0.174887892,0.328753351,0,1,3,0.07505071,0.116576023,0.010593795,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.032121095
0.833333333,0.414389363,0.057478006,0.275608842,0.264150943,0.112855007,0.282171582,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.461568209,0.056891495,0.185312851,0.113207547,0.02690583,0.272676497,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.470131114,0.056891495,0.147695766,0.141509434,0.170403587,0.318029491,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.481180023,0.046920821,0.142899962,0.132075472,0.035127055,0.35284737,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.44676267,0.031085044,0.206893968,0.245283019,0.009715994,0.565366163,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.431515174,0.028739003,0.317347321,0.094339623,0.109118087,0.573168007,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.411260513,0.026073048,0.211403658,0.235849057,0.114349776,0.549821269,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.410246022,0.035777126,0.165080554,0.20754717,0.24813154,0.483132261,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.419748085,0.08973607,0.142899962,0.245283019,0.121823617,0.405942806,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.407815263,0.115542522,0.21775946,0.245283019,0.112107623,0.319146559,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.398976134,0.072140762,0.252978644,0.29245283,0.070254111,0.261729223,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.412732027,0.069208211,0.254402398,0.179245283,0.016442451,0.246313673,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.439415144,0.053958945,0.198126639,0.075471698,0.053811659,0.253462913,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.471236005,0.054545455,0.162832522,0.132075472,0.14200299,0.306858802,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.478749264,0.048680352,0.101760959,0.103773585,0.134529148,0.368967828,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.468031821,0.057478006,0.077032596,0.113207547,0.162929746,0.441577301,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.449082941,0.065102639,0.188235294,0.169811321,0.073991031,0.504021448,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.473224808,0.062756598,0.301536156,0.150943396,0.073991031,0.54512958,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.434664113,0.08797654,0.247358561,0.169811321,0.025411061,0.561550491,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.433062021,0.072140762,0.202248033,0.320754717,0.071748879,0.543453977,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.483942251,0.079765396,0.180666916,0.254716981,0.105381166,0.493297587,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.460684296,0.058651026,0.145822405,0.20754717,0.157698057,0.443476318,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.47736815,0.051612903,0.217984264,0.150943396,0.122571001,0.370531725,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.487698881,0.035190616,0.223529412,0.132075472,0.073991031,0.318588025,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.473998232,0.033431085,0.188535032,0.094339623,0.040358744,0.30551832,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.489798173,0.035777126,0.104758336,0.122641509,0.081464873,0.317917784,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.498361079,0.027565983,0.100711877,0.235849057,0.150224215,0.360813226,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.507476429,0.026979472,0.098239041,0.226415094,0.196562033,0.424152859,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.503885533,0.02170088,0.103484451,0.301886792,0.150224215,0.487042002,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.490405863,0.016422287,0.13136006,0.349056604,0.068011958,0.531054513,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.467092663,0.009970675,0.213713001,0.20754717,0.056053812,0.54512958,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.455215086,0.031671554,0.225327838,0.20754717,0.058295964,0.529602324,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.454165439,0.06744868,0.115923567,0.20754717,0.157698057,0.487265416,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.442232616,0.101466276,0.026601723,0.301886792,0.14573991,0.420241287,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.448696229,0.061583578,0.12933683,0.028301887,0.103886398,0.357685433,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.432178109,0.04340176,0.21843387,0.264150943,0.138266069,0.299821269,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.432454331,0.068035191,0.215436493,0.028301887,0.037369208,0.27937891,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.472285652,0.06744868,0.156013488,0.08490566,0.073243647,0.289209115,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.534270036,0.071554252,0.156088423,0.169811321,0.137518685,0.331881144,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.524105038,0.08797654,0.05088048,0.103773585,0.196562033,0.388739946,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.498526812,0.116129032,0.078980892,0.226415094,0.148729447,0.448168007,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.528414113,0.109677419,0.155339078,0.169811321,0.062032885,0.504468275,1,1,15,0.127789047,0.116576023,0.018966877,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.054692675
0.666666667,0.466705952,0.107917888,0.226077182,0.150943396,0.14573991,0.561885612,0,1,15,0.127789047,0.116576023,0.018966877,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.054692675
0.708333333,0.482782116,0.119061584,0.244361184,0.132075472,0.026158445,0.573949955,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.467976577,0.119648094,0.144398651,0,0.074738416,0.572497766,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.459966117,0.128445748,0.103484451,0.066037736,0.111360239,0.536416443,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.499024013,0.167741935,0.131210191,0.132075472,0.151718984,0.46849866,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.455159841,0.152492669,0.228699888,0.075471698,0.233183857,0.394660411,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.441348704,0.167741935,0.246534282,0.188679245,0.111360239,0.32484361,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.451403212,0.17771261,0.24481079,0.29245283,0.073243647,0.290326184,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.543546098,0.212263396,0.237889574,0.273584906,0.165171898,0.309651475,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.581614614,0.22111437,0.161333833,0.367924528,0.093423019,0.349217686,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.543661609,0.243401759,0.044361184,0.283018868,0.170403587,0.412086685,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.538800089,0.217595308,0.040089921,0.29245283,0.150971599,0.479781054,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.497974367,0.22111437,0.095841139,0.235849057,0.047085202,0.523235031,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.46388848,0.201759531,0.166129636,0.264150943,0.03064275,0.540884718,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.509078521,0.194721408,0.205095541,0.160377358,0.038863976,0.53831546,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.490516353,0.234017595,0.171000375,0.198113208,0.064275037,0.49139857,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.477589128,0.230498534,0.069539153,0.160377358,0.204783259,0.437109026,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.479633176,0.235777126,0.051180217,0.141509434,0.1367713,0.363941019,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.492560401,0.26627566,0.169351817,0.141509434,0.050074738,0.307864164,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.541286093,0.297947214,0.172199326,0.141509434,0.03064275,0.282618409,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.55205878,0.322580645,0.064518546,0.188679245,0.03961136,0.282218616,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.545354101,0.354945348,0.029844341,0.226415094,0.0754858,0.319928508,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.535374926,0.372434018,0.049456725,0.141509434,0.292974589,0.384830206,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.571781084,0.342521994,0.187560884,0.216981132,0.104633782,0.452077748,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.529629494,0.33255132,0.260247284,0.226415094,0.191330344,0.522006256,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.509686211,0.317888563,0.323342076,0.150943396,0.042600897,0.589142091,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.509686211,0.296774194,0.306032222,0.160377358,0.085949178,0.613047364,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.480627578,0.272140763,0.209591607,0.226415094,0.050822123,0.621201966,0,1,15,0.127789047,0.116576023,0.018966877,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.054692675
0.833333333,0.535319682,0.261583578,0.150768078,0.301886792,0.207772795,0.584338695,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.533662345,0.237536657,0.146006335,0.41509434,0.138266069,0.50893655,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.447536093,0.280351906,0.261596103,0.264150943,0.378176383,0.416108132,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.443382708,0.258970941,0.305984536,0.08490566,0.105381166,0.332216265,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.521619034,0.297947214,0.252276985,0.150943396,0.074738416,0.276697945,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.542401029,0.26686217,0.239524507,0.169811321,0.063527653,0.275051642,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.55885386,0.305571848,0.237167478,0.264150943,0.156203288,0.313002681,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.564544048,0.268621701,0.112551517,0.216981132,0.162182362,0.397676497,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.538579111,0.273900294,0.09112027,0.150943396,0.285500747,0.489387846,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.508857543,0.276246334,0.197602098,0.20754717,0.150224215,0.559428061,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.492836624,0.263343109,0.261745972,0.075471698,0.046337818,0.603999107,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.502172952,0.262756598,0.304383664,0.122641509,0.126307922,0.584003574,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.485875811,0.26686217,0.213413263,0.009433962,0.153213752,0.546246649,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.473224808,0.26568915,0.114349944,0.113207547,0.233183857,0.468386953,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.472506629,0.273900294,0.103709254,0.150943396,0.174887892,0.374776586,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.473942988,0.260410557,0.168077932,0.08490566,0.10612855,0.296805183,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.506371538,0.255131965,0.191232671,0.150943396,0.033632287,0.254021448,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.566568008,0.241055719,0.156469907,0.301886792,0.094170404,0.260835567,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.614650855,0.22170088,0.048932184,0.386792453,0.20328849,0.309316354,0,1,1,0.036511156,0.116576023,0.004975682,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.015626479
0.625,0.584321597,0.225219941,0.032146871,0.216981132,0.215246637,0.389521895,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.582829994,0.212316716,0.157886849,0.066037736,0.12406577,0.48246202,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.558025192,0.195307918,0.283102285,0.08490566,0.207025411,0.57126899,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.540070713,0.182404692,0.347396028,0.056603774,0.105381166,0.637846292,0,1,15,0.127789047,0.116576023,0.018966877,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.054692675
0.791666667,0.504217001,0.17771261,0.338179093,0.047169811,0.050074738,0.684539767,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
