hour,wave_height,current_dir,tide_height,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.25,0.309677419,0.055300926,0.171023235,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.312609971,0.035671296,0.170352994,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.310263929,0.093217593,0.23603664,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.258064516,0.626018519,0.342828418,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.215249267,0.667824074,0.466711349,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.201759531,0.607314815,0.57126899,0.235849057,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.203519062,0.57125,0.651027703,0.377358491,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.541666667,0.188269795,0.535416667,0.68085344,0.433962264,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.583333333,0.210557185,0.558472222,0.630473637,0.330188679,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.228152493,0.506898148,0.538762288,0.367924528,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.666666667,0.28914956,0.293148148,0.410299374,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.301466275,0.139074074,0.292225201,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.279178886,0.113888889,0.206322609,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.270381232,0.110138889,0.192470956,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.26803519,0.101990741,0.250446828,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.241642229,0.45462963,0.348190349,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.194134897,0.629467593,0.464477212,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.182991202,0.580185185,0.563784629,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.158357771,0.564606481,0.64399017,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.173020528,0.548726852,0.668626115,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.152492669,0.517800926,0.64399017,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.156598241,0.506203704,0.562454302,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.167741935,0.255694444,0.458627833,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.185923754,0.112476852,0.31236652,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.213489736,0.071365741,0.213025022,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.188856305,0.053171296,0.154490617,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.150146627,0.044699074,0.1493521,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.141935484,0.030185185,0.223637176,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.148387097,0.506273148,0.321045576,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.121994135,0.599467593,0.420576408,0.141509434,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.107917888,0.57775463,0.51720286,0.066037736,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.113782991,0.568564815,0.581099196,0.113207547,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.095014663,0.529722222,0.594615729,0.179245283,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.117888563,0.550347222,0.562890974,0.103773585,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.120821115,0.488842593,0.469504021,0.132075472,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.708333333,0.125513196,0.246782407,0.354892761,0.150943396,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.75,0.133564383,0.138611111,0.24497319,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.146627566,0.089490741,0.182193923,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.173020528,0.087523148,0.172363718,0.188679245,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.875,0.232258065,0.08125,0.238047364,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.202932551,0.11400463,0.331992851,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.166568915,0.581134259,0.426273458,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.149560117,0.565787037,0.499888293,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.157771261,0.550833333,0.577758977,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.147800587,0.560300926,0.6006479,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.137243402,0.511990741,0.580764075,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.143695015,0.428611111,0.525692583,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.162463343,0.231574074,0.415661305,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.176539589,0.125300926,0.288203753,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.182991202,0.071435185,0.178842717,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.170674487,0.052106481,0.136505809,0,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.158944281,0.047083333,0.141085791,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.144281525,0.030972222,0.19950849,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.135483871,0.884490741,0.286863271,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.103225807,0.581435185,0.385500447,0.273584906,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.096774194,0.55025463,0.471403038,0.141509434,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.130205279,0.558819444,0.56445487,0.188679245,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.117888563,0.536203704,0.561438785,0.283018868,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.108504399,0.517384259,0.538203753,0.179245283,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.708333333,0.107331378,0.449884259,0.465147453,0.245283019,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.75,0.106744868,0.254259259,0.349977659,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.104985338,0.1375,0.263181412,0.066037736,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.833333333,0.096187684,0.103680556,0.204219112,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.096774194,0.088541667,0.207104558,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.09032258,0.061111111,0.236818588,0,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.079765396,0.26275463,0.279602324,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.071554252,0.764814815,0.384159964,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.068621701,0.619976852,0.468432734,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.065689149,0.558310185,0.521336014,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.068621701,0.573587963,0.56445487,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.062170088,0.529305556,0.55909294,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.065102639,0.456666667,0.501899017,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.099706745,0.325694444,0.408958892,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.100879765,0.151018519,0.330205541,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.08856305,0.088263889,0.220062556,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.096187684,0.05,0.167560322,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.136070381,0.031666667,0.158735478,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.156598241,0.097824074,0.204535299,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.13372434,0.796342593,0.241510277,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.541666667,0.104398827,0.723726852,0.348190349,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.092082111,0.551736111,0.462913315,0.254716981,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.080938416,0.554675926,0.555853441,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.666666667,0.092668622,0.536481481,0.597073279,0.462264151,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.708333333,0.085630499,0.491365741,0.590705987,0.141509434,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.75,0.08739003,0.48,0.486818588,0.160377358,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.791666667,0.083284457,0.316574074,0.402033065,0.169811321,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.833333333,0.118475073,0.145601852,0.296693476,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.131378299,0.090115741,0.199731903,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.194134897,0.074166667,0.1737042,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.290322581,0.067615741,0.192582663,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.316129033,0.08525463,0.261840929,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.316129033,0.333078704,0.348448556,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.300879765,0.614097222,0.419906166,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.272727273,0.622013889,0.487265416,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.258651026,0.534421296,0.528932082,0.518867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.278005865,0.555324074,0.533958892,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.320821114,0.468240741,0.504691689,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.337030125,0.316590909,0.424374441,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.541666667,0.070967742,0.510861111,0.465147453,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.085043988,0.189201389,0.299486148,0.08490566,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.625,0.060997068,0.10337963,0.154155496,0.075471698,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.666666667,0.070967742,0.071689815,0.067582663,0.037735849,1,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.708333333,0.071554252,0.07287037,0.046358356,0.103773585,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.75,0.055131965,0.056064815,0.118409294,0.028301887,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.791666667,0.057478006,0.490069444,0.251675603,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.028739003,0.667916667,0.404937444,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.02170088,0.572199074,0.567582663,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.024633431,0.587152778,0.708221627,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.02228739,0.542708333,0.756590706,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.02228739,0.519097222,0.717052349,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.02228739,0.455648148,0.590065046,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.032258064,0.235486111,0.408176944,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.046920821,0.107615741,0.207551385,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.056304985,0.068425926,0.063337802,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.070381232,0.052777778,0.030942806,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.073900293,0.047523148,0.097520107,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.069794722,0.586319444,0.217381591,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.073900293,0.252083333,0.359025916,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.055131965,0.606782408,0.477770331,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.049853372,0.566203704,0.56590706,0.132075472,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.040469208,0.550648148,0.61963807,0.066037736,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.034017595,0.551157408,0.611148347,0.132075472,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.032258064,0.531805556,0.534182306,0.169811321,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.070381232,0.457708333,0.42368494,0.254716981,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.090909091,0.215138889,0.284629133,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.666666667,0.09032258,0.146111111,0.164655943,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.174780058,0.110833333,0.100759607,0.471698113,0,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.75,0.208797654,0.098703704,0.102778035,0.188679245,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.791666667,0.197653959,0.410277778,0.198949955,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.127272727,0.712407407,0.345174263,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.102052786,0.615092593,0.499218052,0.603773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.075659824,0.588611111,0.635165326,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.04398827,0.570925926,0.713918678,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.036363637,0.542615741,0.721514745,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.033431085,0.521481481,0.648738628,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.039882698,0.430416667,0.5032395,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.053372434,0.190300926,0.342381591,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.047507331,0.098125,0.187444147,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.056891495,0.06212963,0.091041108,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.092668622,0.04912037,0.099307417,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.118475073,0.516574074,0.181523682,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.118475073,0.825555556,0.292560322,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.08914956,0.81125,0.410857909,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.082111437,0.654560185,0.510835567,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.072140762,0.560856481,0.593386952,0.047169811,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.059237537,0.555439815,0.61963807,0.160377358,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.107331378,0.547384259,0.589030384,0.132075472,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.158357771,0.528865741,0.506702413,0.490566038,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.625,0.157184751,0.396921296,0.385165326,0.311320755,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.666666667,0.139002933,0.209560185,0.27256479,0.5,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.170674487,0.13787037,0.178006841,0.471698113,0,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.75,0.184750733,0.101898148,0.153820375,0.320754717,1,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.791666667,0.17829912,0.075162037,0.203753351,0.235849057,1,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.833333333,0.168328446,0.807731481,0.306188561,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.145454546,0.680138889,0.433087578,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.121407625,0.578518519,0.558422699,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.084457478,0.584375,0.655160858,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.076246334,0.562476852,0.688002681,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.052199414,0.526273148,0.668626115,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.056891495,0.516898148,0.585902592,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.056304985,0.330046296,0.457774799,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.069208211,0.140300926,0.320375335,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.080938416,0.089166667,0.208333333,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.097947214,0.065185185,0.161974978,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.143108504,0.056527778,0.185433423,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.143695015,0.349305556,0.282171582,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.139589443,0.973518519,0.383042895,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.111170354,0.8125,0.484361037,0.037735849,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.090909091,0.563287037,0.572832887,0.301886792,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.086803519,0.564097222,0.609807864,0.188679245,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.076246334,0.543310185,0.613941019,0.094339623,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.075073314,0.533518519,0.58668454,0.122641509,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.102052786,0.497615741,0.5032395,0.216981132,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.107917888,0.306666667,0.418453977,0.160377358,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.708333333,0.095601173,0.164791667,0.321827525,0.226415094,1,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
